,fighter_name,wins,losses,draws,consec_wins,height_in,weight_lbs,reach_in,stance,DOB,age,SLpM,str_acc,SApM,str_def,td_avg,td_acc,td_def,sub_avg,avg_ctrl
1472,Krzysztof Soszynski,26,12,1,0,73,205,77,OpenStance,1977-08-02,43,3.37,0.39,3.13,0.58,0.52,0.25,0.71,1.0,142.44444444444446
1473,George Sotiropoulos,14,7,0,0,61,155,71,Orthodox,1977-07-09,43,2.61,0.27,2.52,0.67,2.32,0.31,0.53,1.6,174.72727272727272
1474,Greg Soto,9,4,0,0,61,170,73,Orthodox,1986-06-03,34,3.21,0.63,2.61,0.52,1.49,0.27,0.44,1.0,244.66666666666666
1475,Joe Soto,18,7,0,0,66,135,65,Orthodox,1987-03-22,33,3.36,0.41,5.37,0.67,0.85,0.21,0.7,1.9,56.0
1476,Andre Soukhamthath,13,8,0,0,69,135,70,Orthodox,1988-10-23,32,2.77,0.44,4.31,0.49,1.25,0.53,0.58,0.2,123.85714285714286
1477,Jacare Souza,26,9,0,0,73,185,72,Orthodox,1979-12-07,41,2.53,0.46,2.85,0.62,2.55,0.39,0.6,1.4,183.4
1478,Edimilson Souza,15,5,0,0,72,145,74,Orthodox,1984-10-17,36,4.65,0.44,2.91,0.58,0.0,0.0,0.5,0.0,32.5
1479,Livinha Souza,14,2,0,1,63,115,63,Orthodox,1991-03-11,29,2.2,0.46,3.02,0.65,2.59,0.44,0.4,1.3,116.75
1480,Mario Souza,12,1,0,1,75,185,79,Orthodox,1996-10-20,24,3.4,0.6,0.93,0.54,0.0,0.0,0.0,1.0,0
1481,Ryan Spann,18,6,0,0,77,205,79,Orthodox,1991-08-24,29,3.27,0.44,3.43,0.46,1.76,0.41,0.6,1.8,141.4
1482,Tommy Speer,21,7,0,0,61,170,71,Orthodox,1984-08-20,36,2.56,0.51,5.12,0.35,2.02,0.33,0.33,0.0,14.0
1483,Sean Spencer,12,6,0,0,61,170,74,Orthodox,1987-06-25,33,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0.0,52.625
1484,Felicia Spencer,8,2,0,0,66,145,68,Orthodox,1990-11-29,30,3.02,0.45,5.57,0.43,0.64,0.1,0.14,0.3,132.75
1485,Eric Spicely,12,6,0,0,73,185,73,Orthodox,1986-09-29,34,3.71,0.45,5.72,0.55,1.31,0.2,0.75,1.0,75.42857142857143
1486,Daniel Spitz,6,3,0,0,79,245,82,Orthodox,1990-07-31,30,2.6,0.35,5.3,0.46,0.74,0.66,0.0,0.0,16.5
1487,Serghei Spivac,11,2,0,1,75,260,78,Orthodox,1995-01-24,26,3.15,0.44,3.2,0.59,3.46,0.56,0.75,0.4,138.25
1488,Daniel Spohn,15,6,0,1,76,205,79,Southpaw,1984-10-12,36,2.42,0.49,1.6,0.53,0.0,0.0,0.28,2.5,64.0
1489,Austin Springer,12,4,0,0,68,145,71,Orthodox,1987-05-12,33,3.54,0.57,3.15,0.41,3.37,0.4,1.0,0.8,3.0
1490,Georges St-Pierre,26,2,0,13,61,185,76,Orthodox,1981-05-19,39,3.78,0.53,1.4,0.72,4.16,0.74,0.83,1.1,442.1363636363636
1491,Ron Stallings,14,8,0,0,74,170,75,Southpaw,1983-01-25,38,3.22,0.6,3.26,0.51,0.0,0.0,0.71,0.0,24.666666666666668
1492,Cody Stamann,19,3,1,0,66,145,64,Orthodox,1989-11-09,31,4.14,0.48,3.18,0.63,3.03,0.46,0.8,0.0,170.0
1493,Brian Stann,12,6,0,0,73,205,74,Orthodox,1980-09-24,40,3.28,0.42,2.65,0.59,0.12,0.12,0.6,0.3,94.0
1494,Josh Stansbury,4,8,0,0,74,205,74,Orthodox,1984-11-19,36,3.22,0.54,3.54,0.54,0.0,0.0,0.87,1.0,240.66666666666666
1495,Clifford Starks,13,3,0,0,72,185,78,Orthodox,1981-04-25,39,1.94,0.33,2.49,0.58,1.94,1.0,0.6,0.0,177.0
1496,Kalib Starnes,17,11,1,0,75,185,74,Orthodox,1975-01-06,46,2.71,0.48,4.43,0.53,1.46,0.33,0.25,0.6,120.2
1497,Laureano Staropoli,9,3,0,0,73,170,71,Orthodox,1993-02-27,27,4.4,0.34,4.58,0.53,0.25,0.2,0.57,0.0,9.0
1498,Damian Stasiak,10,6,0,0,65,135,70,Orthodox,1990-02-20,30,1.86,0.36,3.1,0.52,2.64,0.35,0.43,0.6,169.16666666666666
1499,Dominique Steele,14,9,0,0,61,170,74,Orthodox,1988-01-27,33,2.32,0.49,2.42,0.5,2.95,0.42,0.76,0.0,252.6
1500,Ricky Steele,6,0,0,1,69,135,74,Orthodox,1988-05-26,32,4.07,0.7,2.93,0.5,0.0,0.0,0.91,0.0,0
1501,Steve Steinbeiss,9,4,0,0,75,185,75,Orthodox,1981-05-05,39,3.92,0.55,1.86,0.49,0.44,0.5,0.58,0.0,161.0
1502,Jeremy Stephens,28,18,0,0,69,145,71,Orthodox,1986-05-25,34,3.18,0.4,3.06,0.58,1.16,0.38,0.65,0.4,133.59375
1503,Aljamain Sterling,19,3,0,5,67,135,71,Orthodox,1989-07-31,31,4.82,0.5,1.94,0.66,1.89,0.29,0.51,1.0,219.92857142857142
1504,Joe Stevenson,33,16,0,0,67,145,70,Orthodox,1982-06-15,38,2.05,0.44,2.44,0.6,2.75,0.44,0.39,2.2,196.8125
1505,Maia Stevenson,6,5,0,0,64,115,62,Orthodox,1982-03-19,38,1.57,0.54,3.13,0.33,3.91,1.0,0.5,0.0,89.0
1506,Darren Stewart,12,6,0,0,72,185,74,Orthodox,1990-12-30,30,3.08,0.44,2.82,0.52,1.56,0.4,0.66,0.1,99.4
1507,Kyle Stewart,11,3,0,0,72,170,76,Orthodox,1989-01-31,31,1.41,0.35,2.42,0.43,1.32,0.2,0.6,0.0,67.5
1508,Lazar Stojadinovic,12,5,0,0,67,145,68,Southpaw,1989-03-22,31,1.82,0.29,1.97,0.59,0.0,0.0,0.0,0.0,0
1509,Julija Stoliarenko,9,5,1,0,67,135,66,,1993-04-08,27,2.1,0.34,3.87,0.5,0.0,0.0,0.66,0.5,11.5
1510,Dustin Stoltzfus,13,2,0,0,72,185,75,Orthodox,1991-11-15,29,2.48,0.57,3.93,0.48,0.78,0.12,0.62,0.8,121.0
1511,Niklas Stolze,12,4,0,0,73,170,74,Switch,1992-12-28,28,2.0,0.41,1.93,0.56,1.0,1.0,0.66,0.0,21.0
1512,Ken Stone,11,4,0,0,68,135,71,Southpaw,1982-10-08,38,3.85,0.49,2.9,0.48,1.24,0.33,0.6,0.6,114.25
1513,Rick Story,19,9,0,0,69,170,71,Southpaw,1984-08-28,36,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,236.68421052631578
1514,Darko Stosic,13,4,0,0,72,205,76,Orthodox,1992-02-09,28,2.61,0.45,4.04,0.58,3.42,0.5,0.83,0.0,147.5
1515,Sam Stout,20,12,1,0,69,155,70,Orthodox,1984-04-23,36,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,78.95
1516,Daniel Straus,24,7,0,0,67,145,71,,1984-07-27,36,4.76,0.43,2.99,0.57,0.84,0.15,0.81,1.1,0
1517,Sean Strickland,22,3,0,3,73,185,76,Orthodox,1991-02-27,29,5.09,0.38,3.77,0.66,1.26,0.6,0.81,0.4,90.5
1518,Mark Striegl,18,3,0,0,68,135,70,Southpaw,1988-06-23,32,3.53,0.42,21.18,0.25,0.0,0.0,0.0,0.0,0.0
1519,Stefan Struve,33,13,0,0,73,265,84,Orthodox,1988-02-18,32,3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7,50.666666666666664
1520,Tatiana Suarez,9,0,0,5,65,115,66,Southpaw,1990-12-19,30,4.82,0.65,1.45,0.48,6.47,0.62,1.0,0.6,460.4
1521,George Sullivan,17,7,0,0,72,170,73,Orthodox,1981-03-13,39,3.53,0.39,2.42,0.57,1.37,0.2,0.38,0.7,163.28571428571428
1522,Justin Sumter,7,3,0,0,74,185,80,Southpaw,1989-11-16,31,2.68,0.48,7.64,0.34,2.87,1.0,0.0,0.0,0
1523,Daniel Swain,20,10,1,0,69,145,70,Orthodox,1991-01-30,29,0.8,0.44,3.2,0.4,0.0,0.0,0.0,6.0,0
1524,Cub Swanson,27,11,0,2,68,145,70,Orthodox,1983-11-02,37,4.64,0.5,3.64,0.6,1.09,0.51,0.6,0.5,63.94736842105263
1525,Mike Swick,15,6,0,0,73,170,77,Orthodox,1979-06-19,41,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,110.8
1526,Kevin Syler,10,1,0,0,69,155,71,Switch,1993-07-29,27,5.6,0.69,4.03,0.48,1.0,0.4,0.77,2.0,0
1527,Tim Sylvia,31,10,0,0,80,265,80,Orthodox,1976-03-05,44,4.23,0.41,2.61,0.61,0.11,1.0,0.75,0.1,102.3076923076923
1528,Justin Tafa,4,2,0,0,72,264,74,Southpaw,1993-12-13,27,5.33,0.59,4.6,0.46,0.0,0.0,1.0,0.0,61.333333333333336
1529,Khalid Taha,13,3,0,0,65,135,69,Orthodox,1992-02-15,28,2.86,0.35,4.26,0.43,0.0,0.0,0.61,0.3,41.333333333333336
1530,Mairbek Taisumov,27,6,0,0,69,155,73,Orthodox,1988-08-08,32,2.98,0.39,3.03,0.64,1.34,0.63,0.88,0.0,44.111111111111114
1531,Nordine Taleb,15,7,0,0,73,170,74,Orthodox,1981-06-10,39,3.66,0.51,2.62,0.66,1.94,0.76,0.73,0.0,145.5
1532,Akitoshi Tamura,21,18,2,0,69,135,70,Orthodox,1980-05-31,40,3.73,0.43,1.94,0.78,0.0,0.0,0.2,1.0,0
1533,Issei Tamura,10,8,0,0,65,135,63,Orthodox,1984-03-12,36,1.89,0.53,4.58,0.44,0.92,0.25,0.33,0.0,83.66666666666667
1534,Michinori Tanaka,11,3,0,0,65,135,67,Orthodox,1990-10-04,30,1.97,0.37,1.99,0.5,2.4,0.38,0.43,0.2,366.0
1535,Evan Tanner,32,8,0,0,72,185,74,Orthodox,1971-02-11,49,3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3,
1536,Manny Tapia,12,14,1,0,65,135,67,Orthodox,1981-03-14,39,2.69,0.21,4.74,0.58,0.49,0.4,0.66,0.2,0
1537,Miesha Tate,18,7,0,0,66,135,66,Orthodox,1986-08-18,34,1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6,247.44444444444446
1538,Deividas Taurosevicius,17,5,0,0,69,145,68,Southpaw,1977-08-28,43,2.13,0.43,1.82,0.59,2.0,0.28,0.5,0.3,0
1539,Thiago Tavares,21,7,1,0,67,145,70,Orthodox,1984-11-08,36,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,218.41176470588235
1540,Brad Tavares,18,7,0,1,73,185,74,Orthodox,1987-12-21,33,3.04,0.41,2.73,0.56,0.97,0.27,0.79,0.0,132.26315789473685
1541,Paul Taylor,11,6,1,1,72,155,72,Orthodox,1979-12-15,41,4.44,0.47,4.47,0.55,0.27,0.25,0.56,0.5,97.77777777777777
1542,Jesse Taylor,31,15,0,1,72,170,73,Orthodox,1983-01-02,38,1.94,0.65,0.55,0.38,7.28,0.5,1.0,3.1,234.5
1543,Danielle Taylor,9,4,0,0,60,115,60,Orthodox,1989-10-25,31,2.75,0.29,3.31,0.71,0.2,0.2,0.7,0.2,0.2
1544,James Te Huna,16,9,0,0,74,185,75,Orthodox,1981-09-29,39,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2,141.4
1545,Glover Teixeira,32,7,0,5,74,205,76,Orthodox,1979-10-28,41,3.75,0.47,3.84,0.54,2.04,0.4,0.6,1.0,180.4
1546,Taneisha Tennant,5,1,0,0,67,145,70,Orthodox,1989-06-15,31,5.67,0.55,3.4,0.71,0.0,0.0,1.0,0.0,0
1547,David Teymur,8,2,0,0,69,155,73,Southpaw,1989-05-01,31,4.69,0.43,3.53,0.55,0.94,0.33,0.77,0.0,28.5
1548,Daniel Teymur,7,4,0,0,65,145,69,Orthodox,1988-02-03,32,3.08,0.46,3.93,0.56,0.56,0.18,0.6,0.3,119.2
1549,Brandon Thatch,11,5,0,0,74,170,74,Switch,1985-07-11,35,2.7,0.42,3.63,0.52,1.36,0.66,0.5,0.7,15.5
1550,Elias Theodorou,16,3,0,0,73,185,75,Orthodox,1988-05-31,32,4.19,0.42,2.39,0.53,1.27,0.28,0.59,0.0,184.9090909090909
1551,Paulo Thiago,18,9,0,0,61,170,74,Orthodox,1981-01-25,40,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,104.23076923076923
1552,Nick Thompson,38,14,1,0,73,170,74,Orthodox,1981-06-23,39,1.87,0.42,1.8,0.49,1.06,1.0,0.35,2.6,219.5
1553,Stephen Thompson,16,4,1,2,72,170,75,Orthodox,1983-02-11,37,4.24,0.43,2.8,0.58,0.32,0.45,0.78,0.0,59.0
1554,Josh Thomson,22,9,0,0,61,155,71,Orthodox,1978-09-21,42,2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3,173.28571428571428
1555,Simeon Thoresen,17,6,1,0,73,170,79,Orthodox,1984-03-14,36,3.85,0.43,3.85,0.64,1.12,0.4,0.5,1.7,141.66666666666666
1556,Gleison Tibau,33,14,0,0,61,155,71,Southpaw,1983-10-07,37,1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8,222.07142857142858
1557,Darren Till,18,3,1,0,72,185,74,Southpaw,1992-12-24,28,2.27,0.46,2.99,0.58,0.54,0.41,0.82,0.0,63.44444444444444
1558,Dusko Todorovic,10,1,0,0,73,185,74,Orthodox,1994-05-19,26,7.45,0.62,5.42,0.46,0.53,0.06,1.0,0.0,104.5
1559,Kazuki Tokudome,18,7,1,0,61,155,73,Southpaw,1987-03-04,33,2.26,0.41,3.63,0.53,2.0,0.38,0.78,0.0,326.25
1560,Tyler Toner,15,7,0,0,68,145,70,Orthodox,1983-03-31,37,2.95,0.52,2.13,0.62,0.0,0.0,0.54,0.4,0.0
1561,Ilia Topuria,10,0,0,2,67,145,69,Orthodox,1997-01-21,24,2.5,0.45,1.87,0.68,4.25,0.55,1.0,4.2,242.5
1562,Miguel Torres,44,9,0,0,69,135,76,Orthodox,1981-01-18,40,3.98,0.43,1.86,0.74,0.0,0.0,0.17,1.6,119.0
1563,Tecia Torres,12,5,0,2,61,115,60,Orthodox,1989-08-16,31,4.3,0.47,3.37,0.62,0.68,0.15,0.56,0.1,172.53846153846155
1564,Jose Torres,8,1,0,0,64,125,65,Orthodox,1992-08-02,28,4.37,0.36,9.84,0.5,1.28,0.33,0.75,0.0,21.0
1565,Desmond Torres,7,2,0,0,66,135,69,Orthodox,1997-01-06,24,4.8,0.64,11.78,0.48,0.0,0.0,1.0,0.0,0
1566,Salim Touahri,10,4,0,0,61,170,72,Orthodox,1989-09-28,31,2.6,0.46,2.87,0.58,0.0,0.0,0.83,0.0,53.666666666666664
1567,Dequan Townsend,21,12,0,0,75,205,79,Orthodox,1986-05-11,34,1.23,0.34,3.92,0.38,0.0,0.0,0.46,0.0,6.0
1568,Francisco Trevino,13,3,0,0,69,155,70,Orthodox,1981-12-17,39,2.65,0.42,2.42,0.64,0.97,0.22,0.41,0.0,83.0
1569,Frank Trigg,21,9,0,0,69,170,71,Southpaw,1972-05-07,48,2.79,0.46,1.9,0.56,2.35,0.47,0.75,0.8,104.14285714285714
1570,Francisco Trinaldo,26,7,0,3,69,155,70,Southpaw,1978-08-24,42,3.11,0.44,2.56,0.6,1.09,0.46,0.61,0.6,135.95454545454547
1571,Michael Trizano,9,1,0,0,61,155,71,Orthodox,1991-12-31,29,3.02,0.53,2.11,0.63,0.4,0.5,0.8,0.8,169.0
1572,Antonio Trocoli,11,3,0,0,77,205,82,Orthodox,1990-12-06,30,1.27,0.71,4.56,0.25,3.8,1.0,1.0,3.8,0
1573,Abel Trujillo,15,8,0,0,68,155,70,Orthodox,1983-09-18,37,2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4,103.8
1574,Arman Tsarukyan,16,2,0,3,67,155,72,Orthodox,1996-10-11,24,3.35,0.44,1.43,0.62,3.5,0.35,0.78,0.0,318.0
1575,Chris Tuchscherer,21,4,0,0,74,258,76,Orthodox,1975-09-08,45,1.35,0.31,3.17,0.47,1.19,0.18,0.0,0.6,90.5
1576,Jon Tuck,10,5,0,0,61,155,73,Orthodox,1984-08-28,36,3.0,0.4,3.74,0.6,0.42,0.33,0.5,1.0,125.33333333333333
1577,Gavin Tucker,13,1,0,3,66,145,66,Southpaw,1986-06-17,34,4.4,0.45,4.29,0.57,3.0,0.42,0.53,1.5,158.6
1578,Tai Tuivasa,11,3,0,1,74,264,75,Southpaw,1993-03-16,27,4.2,0.49,3.45,0.5,0.0,0.0,0.46,0.0,77.28571428571429
1579,Zubaira Tukhugov,19,5,1,0,68,145,68,Orthodox,1991-01-15,30,2.54,0.38,2.53,0.63,2.54,0.46,1.0,0.0,55.666666666666664
1580,Albert Tumenov,18,4,0,0,61,170,73,Orthodox,1991-12-26,29,3.76,0.42,3.34,0.58,0.2,0.2,0.75,0.0,20.5
1581,Ricky Turcios,8,1,0,0,69,135,71,Orthodox,1993-06-05,27,7.33,0.37,4.07,0.64,0.0,0.0,0.0,0.0,0
1582,Wellington Turman,16,4,0,0,72,185,72,Orthodox,1996-07-22,24,2.75,0.42,3.71,0.45,2.63,0.35,1.0,0.9,271.3333333333333
1583,Jalin Turner,10,5,0,2,75,155,77,Southpaw,1995-05-18,25,6.2,0.47,4.37,0.45,0.71,0.66,0.78,1.8,89.4
1584,Marcin Tybura,21,6,0,4,75,249,78,Orthodox,1985-11-09,35,3.7,0.5,3.25,0.56,1.62,0.45,0.82,0.1,234.15384615384616
1585,Tagir Ulanbekov,13,1,0,1,67,125,70,Southpaw,1991-08-07,29,3.07,0.37,3.13,0.58,5.0,0.45,0.5,0.0,227.0
1586,Carlos Ulberg,5,0,0,1,76,205,77,Orthodox,1990-11-07,30,4.92,0.45,3.44,0.66,0.0,0.0,0.0,0.0,0
1587,Gasan Umalatov,17,4,2,0,61,170,71,Orthodox,1982-09-11,38,2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0,106.25
1588,Caol Uno,33,19,5,0,67,155,70,Southpaw,1975-05-08,45,1.91,0.49,1.9,0.5,1.95,0.31,0.37,0.5,230.375
1589,Hector Urbina,17,10,1,0,61,170,73,Orthodox,1987-09-17,33,0.97,0.38,2.44,0.39,0.0,0.0,0.38,3.8,35.333333333333336
1590,Elias Urbina,3,1,0,0,75,185,77,Southpaw,1993-10-09,27,3.85,0.37,6.17,0.5,0.0,0.0,0.0,0.0,0
1591,Nick Urso,10,3,0,0,66,125,66,Southpaw,1985-09-26,35,3.61,0.45,5.06,0.36,0.0,0.0,0.0,0.0,0
1592,Kamaru Usman,17,1,0,12,72,170,76,Switch,1987-05-11,33,4.5,0.53,2.23,0.58,3.38,0.47,1.0,0.1,566.4166666666666
1593,Darren Uyenoyama,10,6,0,0,66,125,65,Orthodox,1979-10-15,41,1.34,0.39,2.21,0.66,1.42,0.33,0.35,0.7,141.5
1594,Richie Vaculik,10,4,0,0,66,125,69,Orthodox,1983-06-19,37,3.69,0.46,4.09,0.57,3.0,0.45,0.31,1.0,134.0
1595,Charlie Valencia,12,7,0,0,63,135,64,Orthodox,1974-10-31,46,2.58,0.37,2.61,0.77,1.4,0.53,0.75,0.5,0.0
1596,Timur Valiev,16,2,0,0,66,145,67,Orthodox,1990-01-19,31,9.45,0.7,3.72,0.48,0.0,0.0,0.5,0.0,0
1597,Isaac Vallie-Flagg,16,7,1,0,68,155,70,Orthodox,1978-04-08,42,5.56,0.47,5.6,0.45,0.2,0.12,0.58,0.0,135.25
1598,Brianna Van Buren,9,3,0,0,60,115,62,Southpaw,1993-08-04,27,3.53,0.41,3.23,0.57,2.5,0.45,0.66,0.0,277.5
1599,Jared Vanderaa,11,4,0,1,76,260,80,Orthodox,1992-05-12,28,6.45,0.51,4.77,0.45,4.21,1.0,0.0,0.0,0
1600,Lando Vannata,11,5,2,0,69,155,71,Orthodox,1992-03-14,28,4.58,0.44,5.1,0.54,1.13,0.37,0.58,0.4,49.0
1601,Paige VanZant,8,5,0,0,64,115,65,Orthodox,1994-03-26,26,3.35,0.52,2.62,0.42,1.27,0.33,0.34,1.0,224.77777777777777
1602,Kazula Vargas,10,4,0,0,68,155,71,Southpaw,1985-08-15,35,1.84,0.49,1.16,0.54,0.79,0.33,0.25,0.0,103.0
1603,Jamie Varner,21,11,1,0,68,155,71,Orthodox,1984-10-12,36,2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8,135.33333333333334
1604,Javier Vazquez,16,5,0,1,67,145,69,Southpaw,1977-07-16,43,2.43,0.36,1.99,0.72,2.56,0.52,0.57,1.5,254.0
1605,Manny Vazquez,11,2,0,0,61,125,72,Orthodox,1993-11-19,27,1.47,0.41,2.67,0.48,1.0,0.33,0.0,1.0,0
1606,Cain Velasquez,14,3,0,0,73,240,77,Orthodox,1982-07-28,38,6.37,0.57,2.33,0.57,5.13,0.45,0.85,0.4,268.73333333333335
1607,Bojan Velickovic,15,6,1,0,72,170,76,Southpaw,1988-12-18,32,2.18,0.34,2.31,0.57,0.67,0.25,0.55,0.5,75.8
1608,Karlos Vemola,17,5,0,0,72,185,75,Orthodox,1985-07-03,35,1.67,0.44,2.13,0.37,1.93,0.25,0.31,1.7,121.66666666666667
1609,Luigi Vendramini,9,1,0,1,68,170,73,Orthodox,1996-01-16,25,2.26,0.42,2.26,0.59,0.0,0.0,0.0,2.0,81.5
1610,Brandon Vera,15,7,0,0,75,230,78,Orthodox,1977-10-10,43,3.03,0.56,2.81,0.52,0.7,0.53,0.59,0.2,105.26666666666667
1611,Marlon Vera,16,7,1,0,68,135,70,Switch,1992-12-02,28,3.65,0.49,3.95,0.52,0.78,0.37,0.7,1.1,85.125
1612,Marvin Vettori,16,4,1,4,72,185,74,Southpaw,1993-09-20,27,4.78,0.45,3.19,0.66,1.33,0.45,0.78,0.8,159.25
1613,Hugo Viana,8,4,0,0,66,135,67,Orthodox,1982-09-26,38,3.05,0.38,3.2,0.57,0.22,0.06,0.5,0.0,79.5
1614,Polyana Viana,11,4,0,1,65,115,67,Orthodox,1992-06-14,28,3.93,0.42,3.15,0.55,1.22,0.33,0.66,1.6,42.2
1615,James Vick,13,5,0,0,75,155,76,Orthodox,1987-02-23,33,4.13,0.39,3.31,0.6,0.26,0.33,0.57,0.7,32.142857142857146
1616,Reginaldo Vieira,13,5,0,0,67,135,65,Orthodox,1982-11-26,38,3.76,0.4,2.89,0.59,1.97,0.27,0.25,0.8,185.33333333333334
1617,Ketlen Vieira,11,1,0,1,68,135,68,Orthodox,1991-08-26,29,3.1,0.36,3.98,0.56,2.02,0.52,0.92,0.6,268.5
1618,Rodolfo Vieira,7,0,0,2,72,185,73,Orthodox,1989-09-25,31,1.85,0.46,2.18,0.49,6.05,0.55,0.0,2.4,222.0
1619,Gian Villante,17,13,0,0,75,230,76,Orthodox,1985-08-18,35,4.39,0.43,5.48,0.55,0.46,0.23,0.83,0.0,40.470588235294116
1620,Ike Villanueva,17,11,0,1,73,225,73,Orthodox,1984-04-04,36,3.62,0.4,6.93,0.37,0.0,0.0,0.0,0.0,19.333333333333332
1621,Armando Villarreal,5,2,0,0,67,135,66,Southpaw,1989-08-08,31,3.23,0.55,4.3,0.52,3.23,0.25,0.0,0.0,0
1622,Yuri Villefort,10,5,0,0,72,170,73,Orthodox,1991-03-23,29,3.18,0.43,5.42,0.55,2.0,0.35,0.4,0.3,104.0
1623,Brandon Visher,13,3,0,0,66,135,68,Orthodox,1984-05-06,36,2.55,0.45,3.76,0.42,0.67,0.2,0.0,0.0,0
1624,Bobby Voelker,19,13,0,0,72,170,74,Orthodox,1979-04-26,41,4.01,0.35,5.84,0.42,1.04,0.5,0.66,0.0,120.0
1625,Alexander Volkanovski,22,1,0,9,66,145,71,Orthodox,1988-09-29,32,6.02,0.55,3.31,0.6,2.09,0.34,0.72,0.3,240.77777777777777
1626,Jacob Volkmann,19,7,0,0,69,155,71,Southpaw,1980-09-05,40,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,336.6
1627,Alexander Volkov,32,8,0,1,79,250,80,Orthodox,1988-10-24,32,4.76,0.58,2.53,0.56,0.69,0.7,0.65,0.2,71.125
1628,Chris Wade,12,3,0,1,61,155,70,Orthodox,1987-09-30,33,1.7,0.53,1.75,0.51,2.6,0.51,0.55,1.1,304.42857142857144
1629,TJ Waldburger,16,9,0,0,61,170,75,Orthodox,1988-04-25,32,2.02,0.51,2.39,0.4,3.03,0.46,0.4,4.8,156.5
1630,Chase Waldon,11,2,0,0,73,185,75,Orthodox,1986-09-19,34,1.03,0.28,6.72,0.38,7.76,0.33,0.0,0.0,0
1631,Johnny Walker,18,5,0,1,78,205,82,Orthodox,1992-03-30,28,4.41,0.72,3.51,0.31,0.4,1.0,0.6,1.2,36.0
1632,Rodney Wallace,26,15,1,0,69,205,72,Switch,1981-11-21,39,1.13,0.46,3.44,0.45,6.0,0.54,0.28,1.0,225.66666666666666
1633,Randall Wallace,15,6,0,0,61,185,73,Orthodox,1989-03-01,31,1.13,0.38,4.11,0.45,2.13,0.5,0.0,0.0,0
1634,James Wallace,5,2,0,0,61,155,69,Orthodox,1992-11-17,28,0.52,0.28,3.41,0.35,0.0,0.0,0.0,0.0,0
1635,Richard Walsh,9,5,0,0,72,170,73,Orthodox,1988-12-01,32,3.84,0.46,2.72,0.58,1.55,0.4,0.66,0.2,231.83333333333334
1636,Brennan Ward,14,5,0,0,61,170,71,,1988-06-28,32,7.2,0.6,2.76,0.52,0.0,0.0,1.0,3.6,0
1637,Terrion Ware,17,9,0,0,68,135,71,Orthodox,1986-03-31,34,4.02,0.32,6.07,0.5,0.5,0.22,0.44,0.0,43.25
1638,Dominic Waters,9,5,0,0,73,170,79,Orthodox,1989-04-11,31,0.48,0.23,2.53,0.39,4.07,0.52,0.28,0.0,271.0
1639,Michelle Waterson,18,8,0,1,63,115,62,Orthodox,1986-01-06,35,3.58,0.49,4.0,0.49,1.52,0.34,0.67,0.9,183.2
1640,Walel Watson,14,10,0,0,61,135,75,Orthodox,1984-07-16,36,2.1,0.29,3.79,0.43,0.0,0.0,0.61,1.4,20.0
1641,Tom Watson,17,9,0,0,73,185,73,Orthodox,1982-07-13,38,4.01,0.44,4.41,0.5,0.15,0.07,0.43,0.0,86.57142857142857
1642,Brok Weaver,15,6,0,0,72,155,73,Southpaw,1991-12-05,29,4.78,0.64,4.35,0.46,0.41,0.1,0.66,0.4,56.0
1643,Royston Wee,4,1,0,0,67,135,67,Orthodox,1986-11-15,34,1.1,0.6,2.45,0.49,3.38,0.81,0.0,0.0,434.6666666666667
1644,Daniel Weichel,39,9,0,0,61,145,70,,1984-11-22,36,5.71,0.42,4.05,0.61,0.84,0.5,0.83,0.0,0
1645,Chris Weidman,15,5,0,1,74,185,78,Orthodox,1984-06-17,36,3.03,0.43,3.15,0.52,3.93,0.47,0.65,0.9,217.875
1646,Christian Wellisch,8,5,0,0,74,234,77,Orthodox,1975-09-13,45,3.12,0.27,3.04,0.56,1.22,0.42,0.45,1.2,54.8
1647,Fabricio Werdum,24,9,1,1,76,231,77,Orthodox,1977-07-30,43,3.59,0.52,2.64,0.55,1.75,0.31,0.31,1.2,119.88888888888889
1648,Sheldon Westcott,10,3,1,1,73,170,71,Southpaw,1984-08-20,36,2.26,0.4,3.73,0.37,3.23,0.37,0.14,0.0,315.3333333333333
1649,Coty Wheeler,14,5,0,0,66,135,67,Orthodox,1978-10-11,42,1.88,0.22,3.16,0.59,0.87,0.37,0.33,2.6,0
1650,Alex White,13,6,0,0,72,155,71,Southpaw,1988-10-22,32,3.76,0.42,3.07,0.6,0.92,0.28,0.71,0.5,52.7
